dup_id,template,numero_de_ocorrencias
39c7d0ed-15d9-4b8a-8c5d-b06e72e7ac5d,text you do not have the permission to see the specified issue,3
d081027e-7588-4892-93ce-32cc8480a653,ioerror no such file or directory,3
20807937-fd25-4735-9d0e-36d528e08823,undefined reference to,3
b8eae7d2-4f4a-4902-b963-15a6c5b36220,data xb c undefined reference to,3
d8708764-f297-40a1-b13f-1fab8aa4e976,removing docker permission denied,3
30cc3778-2423-4208-837f-3c158f25e625,evtlog s error sending message at compiling,3
5f13a3a3-3dad-4429-84cb-065570ef478b,error task failed with exit code,3
aa37c29f-de2a-4cdb-b73c-0b761e45430a,fatal invalid path no such file or directory,3
c758adad-cf1d-4082-80d3-c1c00db0e88d,project list error on project manifestinvalidrevisionerror revision main in not found,3
3f810cc9-0a05-4f30-adad-5627c032c728,d cfde by patrick komban jq fix cli error output string with full command,3
b879caf2-f36c-49b8-ad86-1b312f8f30ee,a by swaroop kalyan jq mm to fix excessive error logging,3
a8eb874e-908d-4fc8-8153-e859d7a8c5f1,d da by meghna rajagopalan jq modem failure to upgrade results in auto upgrade failed alarm on module,3
0ec611e3-d3f9-4be4-9b0a-e7a53862bdaf,d by kyle lawrynuik fix for jq modify csr error message,3
930b6656-11ee-45b8-9ebc-3a712fe89bf3,mv cannot move to no such file or directory,3
540fe701-2b0f-46e0-8d2f-fb46629f1c63,line no such file or directory,3
bbc3d52b-2153-415a-85af-8a0736ebcbf3,make error,3
5eabeb57-ad1c-4bf2-af78-1156ae097799,error failed to push some refs to,3
a63a1923-e8cf-4f7c-871c-8f60e43cd32f,error task failed with exit code,3
ef53f71c-6755-4a5d-9610-3624c407d1ec,error undeclared first use in this function did you mean,3
a8ecbfdb-c15e-4807-bdf2-8aac576f3b86,a by james wood jq improve secret validation error messages,3
35269b10-7857-4ad6-916d-70d6341a27f4,project list error on project ddf meta ddf manifestinvalidrevisionerror revision rel alpha in ddf meta ddf not found,3
a2c78132-fd06-4ecf-9482-6184054df0a8,the signing operation failed on wed aug am utc,3
b3a742b6-940c-46ff-ab64-24083e715b2f,error has no member named did you mean,3
1292fc3d-0ed9-45ab-aa05-88f287678a88,exception subprocess calledprocesserror command returned non zero exit status,3
6fa9e978-b272-46d3-9af0-97231fc1cde1,dup error no repo found,3
1f0d1b30-2265-4556-ba94-9b9c4b4fd199,dup either fix the cause of this error or at your own risk disable the checker see sanity conf,3
a791cd2f-c917-419c-bce9-11314d44105c,dup error oe core s config sanity checker detected a potential misconfiguration,3
96a60917-000d-42e2-950e-7565a4fcfbcc,dup cannot open directory root,3
3fe1bce0-9937-4492-9597-9ae123394c9d,dup ldppc cannot find lflxcryptostandalone,3
e619950e-cd9a-4554-846c-072ab330404e,dup ldppc cannot find lstlport,3
c865a1b8-9448-4daa-a8fb-723fd1da997a,dup ldppc cannot find lflxsignaturersa,3
b7b5800e-57a2-4231-a97c-2fcfdb6141cc,dup ldppc cannot find lappweb,3
bd5a005f-2a10-47c8-9fca-56ea88897dfc,dup syntaxerror invalid syntax,3
b495f3d3-ba57-490d-b3d5-ad84a91ed1a1,dup cp cannot stat no such file or directory,3
0302714a-c97b-4c70-814f-9d12efeae813,dup rm cannot remove no such file or directory,3
b7b84967-d3b8-4360-a222-08f1bf879636,dup cp cannot stat no such file or directory,3
40ce8c62-fd85-4b3c-81fa-630e73cc6027,dup rm cannot remove no such file or directory,3
42ec22df-05c6-429d-9bf2-dbc248467253,dup rm cannot remove no such file or directory,3
1b9d92e5-8135-4e64-8f1e-9fde1d0e7166,dup rm cannot remove no such file or directory,3
b5fbf059-6bd7-4e0f-b316-40ae21ac9dba,dup cp cannot stat no such file or directory,3
04c1ae4c-4307-460e-b620-70f9466e071d,dup rm cannot remove no such file or directory,3
816dde16-0dbc-4f04-bae0-62f373809b9f,dup cp cannot stat no such file or directory,3
b141e7be-f450-42d2-ab2d-9b544a0eb0ae,dup rm cannot remove no such file or directory,3
f3fb333f-c507-47aa-a540-176b61963328,dup rm cannot remove no such file or directory,3
d973f249-8ac8-4f15-95db-d1943c44e5e8,dup ls cannot access no such file or directory,3
79ef9f36-731b-4722-8a1d-80b33af3932c,error function definition does not declare parameters,3
05ac0d6d-ee95-4820-a617-2faf19464310,exception filenotfounderror no such file or directory,3
cbac5c13-4266-4b60-a864-1e97bc123e3b,error error executing a python function in autogenerated,3
64b3e109-72b0-4278-bf04-3502c9501aa5,error task failed with exit code,3
c47cabbd-3af4-4bd8-839f-f54c9cfa519a,fatal could not read from remote repository,3
0fedd9e3-f205-4b66-818d-00191da498f6,fatal invalid gitfile format,3
ce4b5d23-7a4f-4195-921c-1f45dcceb537,got x undefined reference to,3
b343a1b8-162c-4234-a2e6-2506f3e6b2ab,fatal duplicate path in,3
fcebacf6-d4cd-49e4-b18b-e592706721ea,error task failed with exit code,3
992c4b78-93d5-4a9d-9dcf-fc7e99d22aaa,couldn t find a latest folder to hardlink with,3
fb92a427-cd5a-489d-b01e-9da20ea8625a,error syntax error before token,3
823b61fc-45c9-4665-8e90-0e525ea9a4dc,fatal error no such file or directory,3
3736f870-5daf-45fd-bd6e-de255805da46,fatal error no such file or directory,3
02f5e636-371a-4900-81b3-b69ac1d1231a,error for each function it appears in,3
77a3860c-c3e5-48ef-8eea-125186805afb,error each undeclared identifier is reported only once,3
566480d9-8847-47fa-8950-ceedd644ce39,error could not find a version that satisfies the requirement pyang from versions none,3
5281c5a9-ac17-46fa-af3f-fd2932af8d80,undefined reference to,3
afddbcb6-f2b0-403b-b7dc-e71f69c18af6,project list error on project manifestinvalidrevisionerror revision in not found,3
140c4a34-4a19-422a-b5e3-723f96ea99ca,fatal cannot lstat no such file or directory,3
494577ed-cb8b-4325-bfe1-b431cc731485,make error,3
68f713c6-9f48-4d8d-967b-65348e686832,importerror cannot import name dependencywarning,3
f42c2f10-3f51-40bf-9f02-40b7d24411a2,error giterror cannot initialize work tree for,3
17f6c53b-0463-4253-858d-4954ff5140f4,can no such file or directory,3
b304d997-5229-49f8-97e2-9e02ee90075d,command failed error code proceeding,3
eac81f0f-65ed-4e6d-a3e5-9c4e48f90d4c,undefined reference to,3
175631da-3dc0-4a94-a5c6-74484c9e3e73,undefined reference to,3
89fd26cf-1135-4023-81a9-6c62f081e580,recovered from failed accessing rest api,3
587bfc4c-a3a0-4a0d-a13c-328d5fabed4d,failed attempts,3
c5673bbb-61bc-42cf-a1ce-d7d90cb1ae69,error has no member named did you mean,3
af787a04-40a2-4df5-9797-0d790912fabd,error has no member named did you mean,3
33bfdb57-13be-4750-a75d-915a13f595d1,error undeclared here not in a function did you mean,3
046c0aff-8cde-4db6-8727-b3bcfeb6aa83,command returned non zero exit status,3
a747adef-eb82-4ed2-ba7a-9dabe4187379,failed script source setup setws ofm t ofm,3
e7167de8-6db5-4ad6-a7ed-66ad7b0b3178,fatal failed parsing included manifest include remotes xml doesn t a file,3
8bd0baf8-4e39-432b-995e-bd734ce54929,error no such file or directory,3
777d80bd-d05c-4259-9cac-f878968578eb,install cannot stat no such file or directory,3
a982d49d-b31b-4747-a1cd-5ed55f890581,removing find permission denied,3
bebea914-d80f-4855-99b8-f67341a60238,cannot open directory docker,3
af7a31af-0c9d-41b5-b4bc-7f735fc14c4f,error assignment to aka from makes pointer from integer without a cast,3
8847303d-52ca-46fe-982c-4c42e913c580,ioerror no such file or directory u,3
7cf66231-0f54-4762-bf59-d4f094f95c59,error multiple definition of,3
5f24592c-c660-4aed-b1a2-215e3259728d,make error,3
14a69a62-a743-4aae-88b5-0bac1bbc86a4,makefile recipe for target failed,3
d87a5e9d-4b20-41f3-ad4f-7d762cbe3ed6,cp target is not a directory,3
0c20d2b6-235b-4d57-ab64-2a02ff16f40e,removing docker permission denied,3
a2eee3c2-0d8c-4510-a55f-c77966319f0b,data x c undefined reference to,3
5d5e9665-e3b9-4ea2-9e2c-f2a3dbc0be13,valueerror could not promote jira state is currently,3
243eba39-f41e-4648-858b-ec08463e92ff,fatal error parsing manifest no such file or directory,3
f18d801a-2888-4193-ab5f-4a42caea945a,error each undeclared identifier is reported only once,3
2fcf3f92-0c75-48de-ac26-9e3f28db6d25,error for each function it appears in,3
c0e26da6-1b6a-40b6-979e-4b8589a8ba37,removing docker permission denied,3
7cdff44c-2235-4684-9c71-576898ce817b,could not read symbols malformed archive,3
63f9849d-4293-4304-813a-dd48c7cdc763,error info is different in vs,3
20e6246c-d2e8-418b-8465-653ba97d89ee,fatal error no such file or directory,3
7432f386-39bd-4122-9088-8c83502a9644,error expected before,3
d23e8fbb-b2ad-40fc-9b5a-9b43bba62aed,error implicit declaration of function,3
bf6a3ecc-0cf6-4db7-9138-1e9270179cc6,err failed to commit exit code,3
5630afe2-6dbc-4c39-9441-e44bc7b1568f,error unknown type name did you mean,3
ccfffcae-baa1-44ff-9a72-c616f3bd5314,summary tasks failed,3
ea24580e-c17c-4112-9b09-3880cddc2a3e,error mc cmx executionerror none none,3
6cf06592-1b09-4e7a-a197-1e8fc1de4808,cp cannot stat no such file or directory,3
26786c34-4aba-4d3d-9cea-95e01357442d,note recipe task failed,3
9fb0e6a8-c8d3-4962-8222-7ad107526e9a,error too many arguments to function,3
b5b39c03-cca7-4de3-af3a-1a68baf88f8d,error undeclared first use in this function,3
e19c2833-1812-4248-b8de-170518820e19,error undeclared first use in this function,3
51aa176e-5bb0-44a6-a28d-b9d66f57dc27,error expected or before,3
fd588283-8c42-4402-bfa7-71b5c46ff828,error expected or before,3
d1df7e8a-c85b-427c-b2d5-cd5cba1d584e,error expected before,3
b4a287dc-1406-4a07-be6e-ad62937fdd8a,a by zhiwei rong jq fixed to use syncheadererror for pcs eth pm state fixed a few coverity wraning added miswacsim member added uas ses test function for wacsim the test can only be ruuning on wacsim and need to bake it with compile flag,3
47544c6c-3700-4931-861e-a8cfbd09a8ba,e f by seth beuerman jq remove cp command from statedump script cp command is not needed and causes misleading error message,3
c4b3792f-00c9-429e-b129-a8a89370a7dd,make no rule to make target needed by stop,3
f1eae852-1137-4e5f-8f20-c22396d88007,cba d by anthony fixed merge conflicts in traffic manager,3
883a2118-aa90-4596-9b67-990d517d3c22,e d by terry mitchell jq correct cut and paste error,3
50f5f101-e7a0-42fe-8181-61fa14a07ed3,f d d by yli jq add audit if dpe cert check failed is due to ocsp check failure or during start up,3
15eb0020-231c-483a-8fd5-9da0e3dece2b,ae by yli jq jq add http error code check returned from kme server clean up logs,3
b34a5f6c-cbc8-43cd-8b8f-200d88f273bf,error task failed with exit code,3
fbbfc55d-e430-4456-9acc-4352e55d35fd,keyerror,3
40c321e9-f2ba-47e0-9059-3c40740cc3bd,fatal invalid revision range f cbd cac c e a a bc dfaa,3
27f356ca-07aa-4b64-90db-4101f1d08425,afc by yang yu jq ws openconfig fix grpc root level replace failed while having dns server entry present with ipv ip,3
8606af58-e96f-4155-abb5-3194821763d0,b d by michael leavy jq change error log for subscription with no recievers to debug,3
89018a4a-a768-408d-99c8-9884dc38e721,f d by xiaoding zhao jq fix unknown auth error due to local session list out of sync,3
0f0502de-925a-490c-84ea-74a51deb4c1a,ef c f by jairo cruz jq fixed vendor oui error in python journal log,3
18a61749-f1e8-4413-9217-532abc13f5a5,e f f by stephen graham jq unable to create or delete more than modules in a single command getting error string too long,3
60f7fbe8-37c2-4060-a370-3e14ea0bbc4d,b c b by tashreef anowar jq add check for error in stack for module restart command,3
5c3b4187-925f-49f4-82ca-58fb695206e5,fe f by terry mitchell jq fix tacacs authentication failure error message handling,3
396741e2-c3aa-47a5-8540-3c07f89a535c,bfaacd by davis wienke jq xcvr failed now has unique correlation points,3
19e6daac-22a6-4d5b-8495-f32ddae0600f,filenotfounderror no such file or directory,3
82f0b4db-c831-4a2e-a3c8-e57ba452ea8c,dd de by davis wienke jq opu far end client signal fail now has unique correlation points,3
158677a7-4a67-43fa-9c60-f49e9dbcbad9,e d by sam liu jq corrected logic error in oc indexing generation for flexo line pm,3
df112147-7958-4807-aa6f-229ca47c0a4c,d a dc by robert yang bitbake gitsm remove downloads tmpdir when failed,3
f895dc26-79e3-40e6-a14e-b49828fe29c6,dfe ef a by khem raj syslinux disable error on,3
4ae8b23b-3a0a-4266-9284-4e8d4977d8ae,error expected or before,3
a30bb379-0f95-4f88-8500-078f8b769087,error unknown type name,3
1b97cf9b-40a2-48a9-9d12-ca73c655489c,error task failed with exit code,3
63121878-4ad7-4a07-88c2-6537da48159d,except oserror,3
456dcfc0-7b5a-4eda-b668-1fe32abfcb96,exception bb fetch fetcherror fetcher failure fetch command export export export path export home git c ls remote failed with exit code output,3
e68794f8-1c1d-4c87-9c53-24767a107236,remote internal server error,3
af9faf03-90cf-4064-b0e1-1639a513ad73,fatal unable to access the requested url returned error,3
fa1a1fec-f201-4218-a5bd-dc7ee773969f,error bitbake fetcher error fetcherror none,3
69284a31-1ca2-4939-b65b-8863db5ef0a3,line terminated,3
ba4339c9-3325-40ca-ab8b-e920859dcd2b,subprocess calledprocesserror command died with signals sigterm,3
f2cf8085-6f0a-4a27-9a16-6298074de461,line terminated bitbake,3
e4db2841-dab5-4fcb-81b8-05ac8cd9153c,failed in branch,3
c0d8741f-eb39-4b6b-a578-e3d2a8c599e4,error node block still appears to be neither running nor scheduled cancelling,3
ebff9996-5094-4e77-91a7-45f35cfa7533,undefined reference to,3
da6526c9-f078-4b99-8e7a-3290b646d828,error invalid executable,3
b88a5dba-6c13-43ec-9ab3-dd48d043c8ea,error unexpected return exit from executable,3
dbf11b86-bb04-4140-a28b-3bfb74103a61,error unexpected return exit from executable,3
e04f4e5f-3b88-41f0-aae8-44745c248c01,error invalid executable,3
ab1e11b1-554b-484a-9483-6651d790b866,filenotfounderror no such file or directory,3
4fdd350d-66f7-4d46-ace7-cc681e2e2ab9,make error,3
8d23966d-aafa-4404-9988-291ac6f80daf,error task failed with exit code,3
b0d43700-c7bb-451a-9392-1eac84aa09cc,ldppc section vma xb b overlaps previous sections,3
b2380f2a-e07d-4dc9-9cdd-59918950f250,error has no member named did you mean,3
e2552e83-2804-4b58-8b36-595a6387c8b7,project list error on project bifrost coherent device models manifestinvalidrevisionerror revision release in bifrost coherent device models not found,3
99e81b2e-7b5a-4198-bdc1-8c66f7fe3779,connection closed by remote host,3
776271d5-b905-4aa2-89f9-0ef844dba515,fatal cannot obtain manifest,3
26b11c9b-63d7-4624-a856-9f44e5ac6e89,fatal unable to access the requested url returned error,3
14d54fa0-a45b-4673-9aab-12da9bc57819,error has no member named did you mean,3
8b07ab77-9489-4377-9e2c-6bd27a03589d,error implicit declaration of function did you mean,3
b73bb64d-93ca-4557-ad91-635956696093,removing docker permission denied,3
8880b0a4-8ddc-4495-ae31-59c25567e1e1,oserror deploy failed status on,3
14975ccd-fbfb-4c7e-8a04-81af14e83608,make error,3
a6080b36-b21a-4338-9875-1033a6879333,error invalid application of to incomplete type,3
8ada7658-df6f-4056-bb00-f1fd77a79942,error configure failed,3
766d5cc5-aa29-4cfe-ba4c-d001169e8bb3,configure error package requirements libudiuser liboal were not met,3
dfdee618-b6e4-470b-b283-c0456dabc923,no package found,3
fffec6c1-12f3-448a-aecc-940c864e5d52,error directive argument is null,3
7b6962bb-6785-4128-80e0-cb484e53b870,error task mc wsai failed with exit code,3
d8ef4415-f843-4d5d-93cc-5e2297e88fe1,make error,3
8d690ea9-c8c4-4d98-96d5-831f8bab4b46,fatal error no such file or directory,3
174db51c-b2fe-44b9-b94c-caaf67fc59db,final link failed bad value,3
3cf6ec99-ad7e-45d6-b5c1-0c411002f39c,failed to sync checking repo manifests,3
23535dd2-89a1-4d54-a3df-04c59ec18202,fatal no revision for project bifrost access groups within,3
5ab950a0-5624-4d4d-a1ad-58e6ef8e13a9,failed in branch,3
e32d167a-2cf8-4168-9fe0-cc9c764fc347,make error,3
3f73c0ea-d58f-4118-b677-8ac00031b524,b b by ehren bendler add some error checking to idp write helper function,3
c6d037c1-f7fc-4621-a7b4-f69e579109fd,adding restart support and fixing mmc error message,3
6b9cf05c-b9e3-4dd9-ae28-467ef61ca9f6,bbbf db by ehren bendler jq enhance download failed status message,3
b491da0e-5ad7-4548-bc32-451abffbed75,e by ehren bendler jq make it so that we actually detect when package install fails previous method only worked for single package installs or cases where everything failed,3
41695c4d-32b9-466f-8559-638a7a183c64,c a c da by yuehaibing macsec fix invalid error code set,3
c79d5ffc-7c6b-463b-9a39-90ab8e5b6ece,f b f b fe by suneel garapati drivers add recovery for error status,3
2d515b5a-7fa4-4fd2-bdc4-07e3ecba3817,c e b by bruno matic drivers add error state recovery,3
3120d91c-fa31-44fa-b917-42b46c6ea9e8,b a b fe by vladis dronov hwrng cn k make return an error code,3
9cd028fa-4d7b-4248-90db-eacd372f1c29,dcdfbe b a by niels dossche octeontx af debugfs fix error return of allocations,3
6b8b89e4-23e0-44f3-b17c-716bbf545819,e c f by anders roxell marvell octeontx build error unknown type name,3
5e47a957-4367-47a5-b503-6150f04a5c77,be d cbaf by pavan nikhilesh octeontx af add sso error af interrupt handlers,3
24b56681-8da5-488e-bb9b-8aecd19c3a1e,cf d f by sunil goutham cnf k rfoe remove duplicate error checking,3
45d1dcfb-b0cb-412e-90c7-c6aedff5899c,b e by wojciech bartczak soc marvell cn k serdes diag modify error reporting,3
bb21ac53-66c8-434f-9f1c-742185be50aa,d be by vasyl gomonovych soc marvell otx add error injection interface,3
e5a9ad08-439f-4a8b-a193-9c2f8b3ba6bb,d a d f eb by vasyl gomonovych soc marvell cn k add error injection interface,3
ea8c2355-1541-4d13-bf88-13b02cf0bd06,e ffda d by wojciech bartczak drivers soc modify error reporting for some soc drivers,3
d19dc075-3374-4511-9048-afbd3e24296c,f a d by baha mesleh limit cpri error logging rate,3
3812a2f7-bc97-4404-84d8-762c5af99911,fdb a by subbaraya sundeep simplify error checks and updating stats,3
6dad9e89-814f-4815-9c73-fb8196516b84,e a aff by jayanthi annadurai edac octeontx add error syndrome,3
fbbb28a2-2695-4669-95d6-41e064387669,a b ef e by nithin dabilpuram crypto octeontx register error interrupts for inline cptlf,3
b9611b72-43b5-4cb9-a8ac-c5bf3ccfd917,error has no member named,3
f40ca62c-51f9-41c2-8875-6d5d1c358616,fatal invalid revision range aa cf a f cec b ef ba,3
32063b65-328a-4e98-9807-2d5a5cec22c3,dockershell py exit from docker exitcode,3
4d6eda4d-0526-42a1-b41b-6bc29d6c3b62,failed in branch,3
43f92fcd-56eb-4d66-ad4a-a42bdbada1e2,error passing argument of makes integer from pointer without a cast,3
77839d4a-2f02-4e47-96a7-9c6fa294f155,error has no member named did you mean,3
ccac8486-e7a6-4e99-a580-2d6080c3d9d8,error response from daemon no such container,3
fd377912-3d0c-4491-a932-19855ba01caf,cp target is not a directory,3
f67f6320-8f16-437d-92ff-f1fa9716297e,data xfb c undefined reference to,3
8bf94acf-bb9d-40b2-8ae3-853d8db63918,data x bc undefined reference to,3
a08b5d95-5c75-494d-b662-c7fd6182bee2,data xaf c undefined reference to,3
415fa1f4-2ba9-427e-9a6f-392d3f4bc961,attributeerror object has no attribute,3
8abde9ba-64f3-4fca-8d42-cdada10b12a1,error undeclared first use in this function did you mean,3
25b4f593-ef70-4832-85b4-f9089466ff11,error failed,3
2dc0b8e6-1bbf-4811-a8c7-620c657e7d80,error undeclared first use in this function,3
f89d72cb-f249-48d8-989e-f8a1f4763a16,error undeclared first use in this function did you mean,3
91fef910-b1e9-4ef0-bc69-d8ab53ab48d7,subprocess calledprocesserror command returned non zero exit status,3
a6efe2a1-a4f0-4fbf-b65e-a32150a74d4b,fatal duplicate path tools copera in,3
4ae63c0c-9c60-46e3-b442-377cbf3276e1,evtlog s error sending message at,2
53abf6ea-6e36-4d13-a150-050593392f71,cannot open directory etc,2
b4dec1cd-129d-449a-8195-29c501332535,removing error subprocess error for bat command,2
134b7db9-87ed-426c-8283-bf5bf267dff7,removing docker permission denied,2
e2e54d32-c500-423b-81af-f8bf92eee3fa,undefined reference to,2
839b70e2-3079-498d-a7ca-0b48f2c1a847,summary there was error message shown returning a non zero exit code,2
cdc6e9ff-23d3-401e-a998-dce6dee878c8,error from server java lang outofmemoryerror java heap space,2
996f5021-e9db-4456-a10b-2b18d63dc6e3,removing find docker permission denied,2
fd3f4d80-8c62-4ce3-9326-ec7b1ffe6aa4,error field has incomplete type,2
72eb9798-d05c-473d-b2ec-320cb7766d64,error invalid application of to incomplete type,2
87406deb-e930-41df-b17f-b8925803111b,bake packaging step fetch failed,2
a4bffd29-3789-4944-9a4f-76f1d02154aa,valueerror could not promote jira state is currently,2
8ab53c3c-3898-4944-9c13-66e4fb8c45a4,line no such file or directory,2
65f40afa-9973-4949-bf9c-8380c1e89639,error failed to build installable wheels for some pyproject toml based projects ddf parser,2
d27cc1e9-d918-4f4f-af46-460a5d47adbe,failed to build ddf parser,2
92b64fc5-400e-4267-8ad7-e44fc1d02b70,error failed building wheel for ddf parser,2
94501147-8bbd-4da4-be6c-65cb1bd353d6,note this error originates from a subprocess and is likely not a problem with pip,2
95435e4b-ef29-4583-b892-d39fd4d326d5,error invalid command,2
46600001-4fa9-4dd0-b24e-db8dca848e22, exit code,2
c22b3cdf-c1bd-462b-b885-ef35a22f5ed6, python setup py did not run successfully,2
9b05745c-649e-419b-bc40-a368e11641cd,error,2
79c1d080-96dd-4217-b893-7772832f6326,error label at end of compound statement,2
43e1d753-e161-46cc-8038-14edfef90a60,project list error on project onid onid deployment manifestinvalidrevisionerror revision in onid onid deployment not found,2
d486ff89-4974-409c-b114-f53a44f98d08,fatal cannot lstat no such file or directory,2
e90dee64-b03b-4720-b70d-284f770602e0,docker error response from daemon unauthorized,2
7ca72809-2d42-44dd-bfca-e0d297365aad,failed to sync checking repo manifests,2
21cc3d59-a2a1-464b-ac0a-e18625547817,error fetcher failure fetch command export export export path export home git c c c clone bare mirror progress failed with exit code no output,2
d67f3db7-0071-47a8-a707-bb82c006e5de,error bitbake fetcher error fetcherror,2
e68e2d2c-91eb-4d3a-88f1-0addf0e2f899,wlai fotr ift ghidorah ltn prot alarmcccp invalid option,2
d7f2bc93-b964-46d6-8761-783e7491b302,error function definition does not declare parameters,2
5bd7d7d5-5690-46a3-9921-d4cc5b6f11cf,error task failed with exit code,2
60ad1b0a-b9dc-4557-a479-aec0687e3f39,error has no member named,2
a544137d-d5dc-4bfc-bbfd-592a489278d0,removifind docker permission denied,2
a2248e1d-afb4-49a3-b2ee-5eebbd9cdd26,inflating cannot open directory root,2
a4cbf3fe-7cc5-4cd0-b69f-332071105309,error unknown type name did you mean,2
b16766d1-2e03-418e-8fa5-eaf6b32e6dab,error unknown type name did you mean,2
6af6d246-f538-4912-a11c-60d2a8075c2a,error make failed with error code skipping postbuild step,2
66e21a2e-6fc6-498b-b3d7-212609fff305,summary there were error messages shown returning a non zero exit code,2
229e1c8a-ffe9-49c4-887d-bb5b8c3f1802,exiting due to make error,2
966192f9-eccc-4457-beae-0852d26515c5,exiting due to error,2
21d83434-b8e6-4075-a3ac-31abf82cbb54,command exited with non zero status,2
64bc5031-93b5-472b-8771-9dee42fd0eac,failed in branch,2
2ac31321-20bf-4005-bbcb-7bc36a9ed3c8,command returned non zero exit status,2
9cf8252d-b8c1-43d3-9958-aa31d6e908c8,error job type name ecs e had an exception,2
3863c938-9f05-4829-a6a4-c700214d99c0,make error,2
142bb265-e376-4657-8e45-4979ebec6d59,standard input error open cfi at the end of file missing directive,2
50409763-149d-4d3d-8718-b3f34a16dbd2,project list error on project onid cheswick controller manifestinvalidrevisionerror revision in onid cheswick controller not found,2
52dcd9f7-afe6-4a9d-b106-3c853b593298,failed in branch,2
47e75b79-9a17-49a6-b08e-9f65d0c53ce7,ldppc cannot find lvxsnmp,2
3654a2e5-8501-4e6c-9111-037ead71864f,cannot open directory grub d,2
97494b59-b493-43da-a8e9-1cbf04631212,cannot open directory dhcp,2
2a07e908-04a1-49bd-9c0f-34f24b04b06c,line toolsetup command not found,2
23c9a6b6-9daa-45c0-bfb2-ca243852320b,undefined reference to,2
cf484764-b9ed-4670-a920-c17691ee3837,error syntax error before,2
a9dfd8ab-8c93-40af-a2ec-b0b85549f3b2,cannot open directory home,2
b1cce51e-544b-4775-8ca8-cff3aa52f526,cannot open directory etc,2
a3d63f6b-d7fa-4e3f-b291-3ca4554986a5,cannot open directory setupws,2
d7ab0451-791f-4f1a-b982-d626a8dfcf7f,cannot open directory setupuseraccount,2
9ba854ac-a199-4545-8431-9e718e2a6f6a,cannot open directory,2
ed5fcb21-44bf-4599-8fb9-78a975ed0aac,cannot open directory dockerenv,2
fc07fd95-98a1-49d3-93c2-cf3aa46373b5,cannot open directory localdisk,2
c2da1f81-ebb0-4f68-9fee-d50ed81e700f,cannot open directory nfs,2
3f1d04c6-803f-4a46-a60d-1852cd08dfd4,cannot open directory srv,2
5ba2526f-f651-40ec-a7e4-ac85b45d49ae,cannot open directory media,2
6b0be844-75f1-466c-a185-566bad3e0e32,cannot open directory tmp,2
6777ed87-db38-491a-bd41-512e39e72875,cannot open directory run,2
919b7ad5-c5ef-4f20-a06b-6ae0af9ca186,cannot open directory sbin,2
8e8e3464-dddc-46be-8558-ad6a4b0818d7,cannot open directory var,2
9c1b2927-4d87-4211-9d72-0a311e687bf6,cannot open directory opt,2
565ce617-9f28-49ba-a37f-6ef6c29785b1,cannot open directory running in docker,2
a02a8314-0e52-41f6-83db-b429c2ac2c10,cannot open directory setupandexecute,2
3ffee8af-ea26-4390-8e72-6131de8b02e5,ls cannot access no such file or directory,2
ea5ebb7c-0965-4a3f-ad32-e407985ed878,cat no such file or directory,2
8adb9cb0-118f-4451-bc47-fdbe7ab100b1,chmod cannot access no such file or directory,2
83bc3d5e-e618-461d-872b-7b31d5f8e3bf,mkdir invalid option,2
f2d6244b-8906-46e2-92f6-9a35bf2b2611,fatal remote error insufficient permissions,2
cf9458f2-0793-4913-ba5f-183aac81aa7c,mkdir cannot create directory permission denied,2
f3af73eb-f8d2-451c-a1a7-8db21dee8988,error giterror update index error index uses extension which we do not understand,2
fc6a0b04-0ed9-4b67-a368-359e1d01bfec,removing docker permission denied,2
6c2d9c35-7e55-41a7-afa0-aab5dc1f1d12,project list error on project edm giterror none remote does not have,2
ab03a690-2a73-4995-b85b-16b910d5a068,bb data smart expansionerror failure expanding variable srcpv expression was d which triggered exception fetcherror fetcher failure fetch command export export path export home git c c c ls remote ssh git failed with exit code output,2
3160f7d0-b6f8-4b99-b752-dfe5a42b0cc8,fatal could not read from remote repository,2
a8b8a937-826f-4eb5-8cc9-63520bec6f83,error expansionerror during parsing,2
aacfdc49-9cc1-4ced-ae20-ef2d7e1a5685,removing docker permission denied,2
3a644a5f-84b3-4721-95ae-ba4e85c5cd03,removing docker permission denied,2
757193de-7213-4ece-8c9f-00a472db7c77,error unable to read sha file of default xml,2
f29f3aff-ab3c-49ac-98e7-cbb7ab4b58f8,error push failed rsync push ssh connect to host port no route to host,2
0001de91-2fc0-47ab-8d40-5ecfede0c977,make error,2
986c24e4-d83b-422a-9d23-f474ce107b4b,command returned non zero exit status,2
4da687ae-171f-4f85-aa25-ed1c1afa6543,error runjob on wl rdp failed on hostname check copera build log for details,2
c8dda167-da24-4ad5-80fd-b8901c1deef6,error cannot checkout,2
577363c5-71b1-49d3-80bf-11cc3d57c3a6,make no rule to make target,2
598c565d-6fe9-44dd-a198-c2ed56c8a1a1,make no rule to make target,2
ee9e3f98-01a5-4feb-9683-4a3cc40d507b,remo find docker permission denied,2
86d79e9e-cc11-4605-bd4a-adc006ede01e,note offset of packed bit field no such file or directory,2
e2fada0e-2387-49ae-bcf5-4e673c82c4b8,error required build target has no buildable providers,2
06895511-fa51-49df-addc-690203aa80e1,error nothing rprovides but rdepends on or otherwise requires it,2
39524960-5ae5-4e89-9183-c1e61abe38a5,project list error on project manifestinvalidrevisionerror revision in not found,2
